name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Pyre Hound,{3}{R},4,R,Jama Jurabaev,174,Creature — Elemental Hound,"Trample\nWhenever you cast an instant or sorcery spell, put a +1/+1 counter on Pyre Hound.",SOI,Its growl is the crackling and popping of a wildfire untamed.,normal,409929,2,3,Common,"Elemental,Hound",Creature
Ravenous Bloodseeker,{1}{R},2,R,James Ryman,175,Creature — Vampire Berserker,Discard a card: Ravenous Bloodseeker gets +2/-2 until end of turn.,SOI,"""Nothing will cool the fire in their blood. They are too far gone. We must keep them away from our towns at any cost.""\n—Cosper Lowe of the Silbern Guard",normal,409930,1,3,Uncommon,"Vampire,Berserker",Creature
Reduce to Ashes,{4}{R},5,R,Jason A. Engle,176,Sorcery,"Reduce to Ashes deals 5 damage to target creature. If that creature would die this turn, exile it instead.",SOI,"Previously the training center for cathars, the Elgaud Grounds are now used by the Lunarch Inquisition to punish those considered to be heretics.",normal,409931,,,Common,,Sorcery
Rush of Adrenaline,{R},1,R,Chris Rallis,177,Instant,Target creature gets +2/+1 and gains trample until end of turn.,SOI,Scarecrows only go so far in sending the message to stay away.,normal,409932,,,Common,,Instant
Sanguinary Mage,{1}{R},2,R,David Gaillet,178,Creature — Vampire Wizard,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",SOI,"New cults rising in Nephalia have found allies in the Stromkirk bloodline, whose progenitor worships ancient and terrible forces.",normal,409933,1,3,Common,"Vampire,Wizard",Creature
Scourge Wolf,{R}{R},2,R,Jama Jurabaev,179,Creature — Wolf Horror,First strike\nDelirium — Scourge Wolf has double strike as long as there are four or more card types among cards in your graveyard.,SOI,,normal,409934,2,2,Rare,"Wolf,Horror",Creature
Senseless Rage,{1}{R},2,R,Raymond Swanland,180,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +2/+2.\nMadness {1}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,,normal,409935,,,Common,Aura,Enchantment
Sin Prodder,{2}{R},3,R,Jack Wang,181,Creature — Devil,"Menace\nAt the beginning of your upkeep, reveal the top card of your library. Any opponent may have you put that card into your graveyard. If a player does, Sin Prodder deals damage to that player equal to that card's converted mana cost. Otherwise, put that card into your hand.",SOI,,normal,409936,3,2,Rare,Devil,Creature
Skin Invasion,{R},1,R,Nils Hamm,182a,Enchantment — Aura,"Enchant creature\nEnchanted creature attacks each combat if able.\nWhen enchanted creature dies, return Skin Invasion to the battlefield transformed under your control.",SOI,,double-faced,409937,,,Uncommon,Aura,Enchantment
Skin Shedder,,1,R,Nils Hamm,182b,Creature — Insect Horror,,SOI,"""Patient complained of burning sensation in upper back and at base of neck. Bed rest recommended. In a couple days, he should feel like a new man.""\n—Lagra, hamlet physician",double-faced,409938,3,4,Uncommon,"Insect,Horror",Creature
Spiteful Motives,{3}{R},4,R,Marco Nelor,183,Enchantment — Aura,Flash (You may cast this spell any time you could cast an instant.)\nEnchant creature\nEnchanted creature gets +3/+0 and has first strike.,SOI,"Having infiltrated the Lunarch Council, the Skirsdag await the perfect moment to strike.",normal,409939,,,Uncommon,Aura,Enchantment
Stensia Masquerade,{2}{R},3,R,Willian Murai,184,Enchantment,"Attacking creatures you control have first strike.\nWhenever a Vampire you control deals combat damage to a player, put a +1/+1 counter on it.\nMadness {2}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",SOI,,normal,409940,,,Uncommon,,Enchantment
Structural Distortion,{3}{R},4,R,Jung Park,185,Sorcery,Exile target artifact or land. Structural Distortion deals 2 damage to that permanent's controller.,SOI,"""As Zendikar has bled, so will Innistrad. As I have wept, so will Sorin.""\n—Nahiri",normal,409941,,,Common,,Sorcery
Tormenting Voice,{1}{R},2,R,Dan Scott,186,Sorcery,"As an additional cost to cast Tormenting Voice, discard a card.\nDraw two cards.","KTK,DTK,SOI","""The voice has grown louder, its accusations angrier and more insistent. By morning, it will likely drown out all else. I fear what I will do.""\n—Letter discovered in an abandoned estate",normal,409942,,,Common,,Sorcery
Ulrich's Kindred,{2}{R},3,"R,G",Josu Hernaiz,187,Creature — Wolf,Trample\n{3}{G}: Target attacking Wolf or Werewolf gains indestructible until end of turn.,SOI,"""I am not its master. We are of the same pack.""\n—Ulrich, Krallenhorde alpha",normal,409943,3,2,Uncommon,Wolf,Creature
Uncaged Fury,{2}{R},3,R,Jason Kang,188,Instant,Target creature gets +1/+1 and gains double strike until end of turn. (It deals both first-strike and regular combat damage.),SOI,"""It's right to fear those that you keep locked away.""\n—Rahilda, Vildin-Pack alpha",normal,409944,,,Common,,Instant
Vessel of Volatility,{1}{R},2,R,Kieran Yanner,189,Enchantment,"{1}{R}, Sacrifice Vessel of Volatility: Add {R}{R}{R}{R} to your mana pool.",SOI,"""To be honest, I'm not quite sure what's going to happen.""\n—Renna, Selhoff alchemist",normal,409945,,,Common,,Enchantment
Village Messenger,{R},1,R,Daarken,190a,Creature — Human Werewolf,"Haste\nAt the beginning of each upkeep, if no spells were cast last turn, transform Village Messenger.",SOI,"""I'm afraid it's bad news.""",double-faced,409946,1,1,Uncommon,"Human,Werewolf",Creature
Moonrise Intruder,,1,R,Daarken,190b,Creature — Werewolf,"Menace (This creature can't be blocked except by two or more creatures.)\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Moonrise Intruder.",SOI,,double-faced,409947,2,2,Uncommon,Werewolf,Creature
Voldaren Duelist,{3}{R},4,R,Jason Rainville,191,Creature — Vampire Warrior,"Haste\nWhen Voldaren Duelist enters the battlefield, target creature can't block this turn.",SOI,"""I have yet to find my equal.""",normal,409948,3,2,Common,"Vampire,Warrior",Creature
Wolf of Devil's Breach,{3}{R}{R},5,R,Jack Wang,192,Creature — Elemental Wolf,"Whenever Wolf of Devil's Breach attacks, you may pay {1}{R} and discard a card. If you do, Wolf of Devil's Breach deals damage to target creature or planeswalker equal to the discarded card's converted mana cost.",SOI,"""How can werewolves be considered abominations next to such creatures?""\n—Arlinn Kord",normal,409949,5,5,Mythic Rare,"Elemental,Wolf",Creature
Aim High,{1}{G},2,G,Steve Prescott,193,Instant,Untap target creature. It gets +2/+2 and gains reach until end of turn. (It can block creatures with flying.),SOI,"""A slayer gets by on wits and reflexes.""\n—Higa, slayer-captain of Gatstaf",normal,409950,,,Common,,Instant
Autumnal Gloom,{2}{G},3,"G,B",Jaime Jones,194a,Enchantment,"{B}: Put the top card of your library into your graveyard.\nDelirium — At the beginning of your end step, if there are four or more card types among cards in your graveyard, transform Autumnal Gloom.",SOI,,double-faced,409951,,,Uncommon,,Enchantment
Ancient of the Equinox,,3,"G,B",Jaime Jones,194b,Creature — Treefolk,"Trample, hexproof",SOI,"""When the leaves fall and the nights grow cold, look elsewhere for firewood.""\n—Ola of Lambholt",double-faced,409952,4,4,Uncommon,Treefolk,Creature
Briarbridge Patrol,{3}{G},4,G,Greg Opalinski,195,Creature — Human Warrior,"Whenever Briarbridge Patrol deals damage to one or more creatures, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")\nAt the beginning of each end step, if you sacrificed three or more Clues this turn, you may put a creature card from your hand onto the battlefield.",SOI,,normal,409953,3,3,Uncommon,"Human,Warrior",Creature
Byway Courier,{2}{G},3,G,Zoltan Boros,196,Creature — Human Scout,"When Byway Courier dies, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")",SOI,A good courier travels fast and asks no questions.,normal,409954,3,2,Common,"Human,Scout",Creature
Clip Wings,{1}{G},2,G,Howard Lyon,197,Instant,Each opponent sacrifices a creature with flying.,SOI,It is a grim duty to save the world from those created to protect it.,normal,409955,,,Common,,Instant
Confront the Unknown,{G},1,G,Kev Walker,198,Instant,"Investigate, then target creature gets +1/+1 until end of turn for each Clue you control. (To investigate, put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")",SOI,"""Never flinch from the truth.""\n—Thalia, Guardian of Thraben",normal,409956,,,Common,,Instant
Crawling Sensation,{2}{G},3,G,Christopher Moeller,199,Enchantment,"At the beginning of your upkeep, you may put the top two cards of your library into your graveyard.\nWhenever one or more land cards are put into your graveyard from anywhere for the first time each turn, put a 1/1 green Insect creature token onto the battlefield.",SOI,,normal,409957,,,Uncommon,,Enchantment
Cryptolith Rite,{1}{G},2,G,Zack Stella,200,Enchantment,"Creatures you control have ""{T}: Add one mana of any color to your mana pool.""",SOI,"The chant was incomprehensible, but its power was unmistakable.",normal,409958,,,Rare,,Enchantment
Cult of the Waxing Moon,{4}{G},5,G,Anastasia Ovchinnikova,201,Creature — Human Shaman,"Whenever a permanent you control transforms into a non-Human creature, put a 2/2 green Wolf creature token onto the battlefield.",SOI,"In times of madness, people cling to the familiar, monstrous though it may be.",normal,409959,5,4,Uncommon,"Human,Shaman",Creature
Deathcap Cultivator,{1}{G},2,"G,B",Karla Ortiz,202,Creature — Human Druid,{T}: Add {B} or {G} to your mana pool.\nDelirium — Deathcap Cultivator has deathtouch as long as there are four or more card types among cards in your graveyard.,SOI,"The old hermit would never say what he fed his mushrooms, and people learned not to ask.",normal,409960,2,1,Rare,"Human,Druid",Creature
Duskwatch Recruiter,{1}{G},2,G,Craig J Spearing,203a,Creature — Human Warrior Werewolf,"{2}{G}: Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Duskwatch Recruiter.",SOI,,double-faced,409961,2,2,Uncommon,"Human,Warrior,Werewolf",Creature
Krallenhorde Howler,,2,G,Craig J Spearing,203b,Creature — Werewolf,"Creature spells you cast cost {1} less to cast.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Krallenhorde Howler.",SOI,,double-faced,409962,3,3,Uncommon,Werewolf,Creature
Equestrian Skill,{3}{G},4,G,Zoltan Boros,204,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +3/+3.\nAs long as enchanted creature is a Human, it has trample.",SOI,"From the jagged peaks of Stensia, to the tangled woods of Kessig, to the bogs of Nephalia, the Gavony Riders prepare for all terrain.",normal,409963,,,Common,Aura,Enchantment
Fork in the Road,{1}{G},2,G,Jung Park,205,Sorcery,Search your library for up to two basic land cards and reveal them. Put one into your hand and the other into your graveyard. Then shuffle your library.,SOI,"""This is as far as I go.""\n—Beckram, Skiltfolk escort",normal,409964,,,Common,,Sorcery
Gloomwidow,{2}{G},3,G,Svetlin Velinov,206,Creature — Spider,Reach\nGloomwidow can block only creatures with flying.,"SHM,AVR,SOI","""An unexpected ally.""\n—Rem Karolus, Slayer of Angels",normal,409965,3,3,Uncommon,Spider,Creature
Graf Mole,{2}{G},3,G,Lars Grant-West,207,Creature — Mole Beast,"Whenever you sacrifice a Clue, you gain 3 life.",SOI,"""Their keen sense of smell draws them to the unnatural. To find one is a boon.""\n—Veka, hinterland inspector",normal,409966,2,4,Uncommon,"Mole,Beast",Creature
Groundskeeper,{G},1,G,Anthony Palumbo,208,Creature — Human Druid,{1}{G}: Return target basic land card from your graveyard to your hand.,"MMQ,9ED,SOI","""While the church thinks in terms of legacies, others think in terms of eternities.""",normal,409967,1,1,Uncommon,"Human,Druid",Creature
Hermit of the Natterknolls,{2}{G},3,G,Dan Scott,209a,Creature — Human Werewolf,"Whenever an opponent casts a spell during your turn, draw a card.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Hermit of the Natterknolls.",SOI,He hates company . . .,double-faced,409968,2,3,Uncommon,"Human,Werewolf",Creature
Lone Wolf of the Natterknolls,,3,G,Dan Scott,209b,Creature — Werewolf,"Whenever an opponent casts a spell during your turn, draw two cards.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Lone Wolf of the Natterknolls.",SOI,. . . but he'll have you for lunch.,double-faced,409969,3,5,Uncommon,Werewolf,Creature
Hinterland Logger,{1}{G},2,G,Karl Kopinski,210a,Creature — Human Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform Hinterland Logger.",SOI,"""There's a forester lives up in the highlands. Tried to sell her one of my finest axes at a bargain, but she wasn't interested.""\n—Old Rutstein",double-faced,409970,2,1,Common,"Human,Werewolf",Creature
Timber Shredder,,2,G,Karl Kopinski,210b,Creature — Werewolf,"Trample\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Timber Shredder.",SOI,"""She even had the audacity to criticize my wares as inferior.""\n—Old Rutstein",double-faced,409971,4,2,Common,Werewolf,Creature
Howlpack Resurgence,{2}{G},3,G,Izzy,211,Enchantment,Flash (You may cast this spell any time you could cast an instant.)\nEach creature you control that's a Wolf or a Werewolf gets +1/+1 and has trample.,SOI,The renewed howling of werewolves announced the end of the Cursemute—and the beginning of Avacyn's madness.,normal,409972,,,Uncommon,,Enchantment
Inexorable Blob,{2}{G},3,G,Nils Hamm,212,Creature — Ooze,"Delirium — Whenever Inexorable Blob attacks, if there are four or more card types among cards in your graveyard, put a 3/3 green Ooze creature token onto the battlefield tapped and attacking.",SOI,,normal,409973,3,3,Rare,Ooze,Creature
Intrepid Provisioner,{3}{G},4,G,Lius Lasahido,213,Creature — Human Scout,"Trample\nWhen Intrepid Provisioner enters the battlefield, another target Human you control gets +2/+2 until end of turn.",SOI,"""How do I know where aid is needed? Look around you.""",normal,409974,3,3,Common,"Human,Scout",Creature
Kessig Dire Swine,{4}{G}{G},6,G,Jason Kang,214,Creature — Boar Horror,Delirium — Kessig Dire Swine has trample as long as there are four or more card types among cards in your graveyard.,SOI,"In the quiet of the Somberwald, new horrors stir.",normal,409975,6,6,Common,"Boar,Horror",Creature
Lambholt Pacifist,{1}{G},2,G,Ryan Pancoast,215a,Creature — Human Shaman Werewolf,"Lambholt Pacifist can't attack unless you control a creature with power 4 or greater.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Lambholt Pacifist.",SOI,,double-faced,409976,3,3,Uncommon,"Human,Shaman,Werewolf",Creature
Lambholt Butcher,,2,G,Ryan Pancoast,215b,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform Lambholt Butcher.",SOI,True peace can't be achieved until everyone else is dead.,double-faced,409977,4,4,Uncommon,Werewolf,Creature
Loam Dryad,{G},1,G,Jose Cabrera,216,Creature — Dryad Horror,"{T}, Tap an untapped creature you control: Add one mana of any color to your mana pool.",SOI,"""I've never known dryads to suffer visitors in their woods. Beware the Ulvenwald when she welcomes you.""\n—Alena, trapper of Kessig",normal,409978,1,2,Common,"Dryad,Horror",Creature
Might Beyond Reason,{3}{G},4,G,Craig J Spearing,217,Instant,Put two +1/+1 counters on target creature.\nDelirium — Put three +1/+1 counters on that creature instead if there are four or more card types among cards in your graveyard.,SOI,,normal,409979,,,Common,,Instant
Moldgraf Scavenger,{1}{G},2,G,Tomasz Jedruszek,218,Creature — Fungus,Delirium — Moldgraf Scavenger gets +3/+0 as long as there are four or more card types among cards in your graveyard.,SOI,"""When I was a child, we worried about picking the wrong mushrooms for the cook pot. Now we must worry about being picked ourselves.""\n—Halana, Kessig ranger",normal,409980,0,4,Common,Fungus,Creature
Moonlight Hunt,{1}{G},2,G,Joseph Meehan,219,Instant,Choose target creature you don't control. Each creature you control that's a Wolf or a Werewolf deals damage equal to its power to that creature.,SOI,Courage alone won't keep you alive.,normal,409981,,,Uncommon,,Instant
Obsessive Skinner,{1}{G},2,G,John Stanko,220,Creature — Human Rogue,"When Obsessive Skinner enters the battlefield, put a +1/+1 counter on target creature.\nDelirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, put a +1/+1 counter on target creature.",SOI,,normal,409982,1,1,Uncommon,"Human,Rogue",Creature
Pack Guardian,{2}{G}{G},4,G,Filip Burburan,221,Creature — Wolf Spirit,"Flash (You may cast this spell any time you could cast an instant.)\nWhen Pack Guardian enters the battlefield, you may discard a land card. If you do, put a 2/2 green Wolf creature token onto the battlefield.",SOI,,normal,409983,4,3,Uncommon,"Wolf,Spirit",Creature
Quilled Wolf,{1}{G},2,G,Bastien L. Deharme,222,Creature — Wolf,{5}{G}: Quilled Wolf gets +4/+4 until end of turn.,SOI,"""I know a ranger that thought to make a cloak of its hide. He ended up losing an eye for his trouble.""\n—Raf Gyel of the Quiver of Kessig",normal,409984,2,2,Common,Wolf,Creature
Rabid Bite,{1}{G},2,G,Karl Kopinski,223,Sorcery,Target creature you control deals damage equal to its power to target creature you don't control.,SOI,"""You should have seen the look on both their faces.""\n—Morkamp, Lambholt innkeeper",normal,409985,,,Common,,Sorcery
Root Out,{2}{G},3,G,Daniel Ljunggren,224,Sorcery,"Destroy target artifact or enchantment.\nInvestigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")",SOI,,normal,409986,,,Common,,Sorcery
Sage of Ancient Lore,{4}{G},5,G,Slawomir Maniak,225a,Creature — Human Shaman Werewolf,"Sage of Ancient Lore's power and toughness are each equal to the number of cards in your hand.\nWhen Sage of Ancient Lore enters the battlefield, draw a card.\nAt the beginning of each upkeep, if no spells were cast last turn, transform Sage of Ancient Lore.",SOI,,double-faced,409987,*,*,Rare,"Human,Shaman,Werewolf",Creature
Werewolf of Ancient Hunger,,5,G,Slawomir Maniak,225b,Creature — Werewolf,"Vigilance, trample\nWerewolf of Ancient Hunger's power and toughness are each equal to the total number of cards in all players' hands.\nAt the beginning of each upkeep, if a player cast two or more spells last turn, transform Werewolf of Ancient Hunger.",SOI,,double-faced,409988,*,*,Rare,Werewolf,Creature
Seasons Past,{4}{G}{G},6,G,Christine Choi,226,Sorcery,Return any number of cards with different converted mana costs from your graveyard to your hand. Put Seasons Past on the bottom of its owner's library.,SOI,The seeds of new life take root in the soil of old.,normal,409989,,,Mythic Rare,,Sorcery
Second Harvest,{2}{G}{G},4,G,Matt Stewart,227,Instant,"For each token you control, put a token onto the battlefield that's a copy of that permanent.",SOI,"""The cornfields promise a good yield this season.""\n—Radwick, farmer of Gatstaf",normal,409990,,,Rare,,Instant
Silverfur Partisan,{2}{G},3,G,Izzy,228,Creature — Wolf Warrior,"Trample\nWhenever a Wolf or Werewolf you control becomes the target of an instant or sorcery spell, put a 2/2 green Wolf creature token onto the battlefield.",SOI,Silverfurs are the last remaining wolfir.,normal,409991,2,2,Rare,"Wolf,Warrior",Creature
Solitary Hunter,{3}{G},4,G,Craig J Spearing,229a,Creature — Human Warrior Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform Solitary Hunter.",SOI,"""Making a living in Kessig is hard, but I've learned some tricks of the trade.""",double-faced,409992,3,4,Common,"Human,Warrior,Werewolf",Creature
One of the Pack,,4,G,Craig J Spearing,229b,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform One of the Pack.",SOI,"When the howl beckons, he cannot resist the urge to join the others.",double-faced,409993,5,6,Common,Werewolf,Creature
Soul Swallower,{2}{G}{G},4,G,Marco Nelor,230,Creature — Wurm,"Trample\nDelirium — At the beginning of your upkeep, if there are four or more card types among cards in your graveyard, put three +1/+1 counters on Soul Swallower.",SOI,Being engulfed is just the beginning of the nightmare.,normal,409994,3,3,Rare,Wurm,Creature
Stoic Builder,{2}{G},3,G,Howard Lyon,231,Creature — Human,"When Stoic Builder enters the battlefield, you may return target land card from your graveyard to your hand.",SOI,"Some have returned to Hollowhenge, the ruins of Avabruck, to restore the lost capital of Kessig.",normal,409995,2,3,Common,Human,Creature
Thornhide Wolves,{4}{G},5,G,Scott Murphy,232,Creature — Wolf,,SOI,"""Halana grew brambles to create a barricade around our camp, hoping that it would keep the wolves out. That was a mistake for which we almost paid dearly.""\n—Alena, trapper of Kessig",normal,409996,4,5,Common,Wolf,Creature
Tireless Tracker,{2}{G},3,G,Eric Deschamps,233,Creature — Human Scout,"Whenever a land enters the battlefield under your control, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker.",SOI,,normal,409997,3,2,Rare,"Human,Scout",Creature
Traverse the Ulvenwald,{G},1,G,Vincent Proce,234,Sorcery,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.\nDelirium — If there are four or more card types among cards in your graveyard, instead search your library for a creature or land card, reveal it, put it into your hand, then shuffle your library.",SOI,,normal,409998,,,Rare,,Sorcery
Ulvenwald Hydra,{4}{G}{G},6,G,Raymond Swanland,235,Creature — Hydra,"Reach\nUlvenwald Hydra's power and toughness are each equal to the number of lands you control.\nWhen Ulvenwald Hydra enters the battlefield, you may search your library for a land card, put it onto the battlefield tapped, then shuffle your library.",SOI,,normal,409999,*,*,Mythic Rare,Hydra,Creature
Ulvenwald Mysteries,{2}{G},3,G,Greg Opalinski,236,Enchantment,"Whenever a nontoken creature you control dies, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Clue, put a 1/1 white Human Soldier creature token onto the battlefield.",SOI,,normal,410000,,,Uncommon,,Enchantment
Vessel of Nascency,{G},1,G,Kieran Yanner,237,Enchantment,"{1}{G}, Sacrifice Vessel of Nascency: Reveal the top four cards of your library. You may put an artifact, creature, enchantment, land, or planeswalker card from among them into your hand. Put the rest into your graveyard.",SOI,,normal,410001,,,Common,,Enchantment
Veteran Cathar,{1}{G},2,"G,W",Deruchenko Alexander,238,Creature — Human Soldier,{3}{W}: Target Human gains double strike until end of turn.,SOI,"""Prayers can be powerful, but I prefer to put faith in my own two hands.""",normal,410002,2,2,Uncommon,"Human,Soldier",Creature
Watcher in the Web,{4}{G},5,G,Vincent Proce,239,Creature — Spider,Reach (This creature can block creatures with flying.)\nWatcher in the Web can block an additional seven creatures each combat.,SOI,"""Lost in the woods"" is an optimistic way to describe a villager's disappearance. ""Found in the woods"" is frequently more appropriate.",normal,410003,2,5,Common,Spider,Creature
Weirding Wood,{2}{G},3,G,Jung Park,240,Enchantment — Aura,"Enchant land\nWhen Weirding Wood enters the battlefield, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")\nEnchanted land has ""{T}: Add two mana of any one color to your mana pool.""",SOI,,normal,410004,,,Uncommon,Aura,Enchantment
Altered Ego,{X}{2}{G}{U},4,"U,G",Kev Walker,241,Creature — Shapeshifter,"Altered Ego can't be countered.\nYou may have Altered Ego enter the battlefield as a copy of any creature on the battlefield, except it enters with X additional +1/+1 counters on it.",SOI,,normal,410005,0,0,Rare,Shapeshifter,Creature
Anguished Unmaking,{1}{W}{B},3,"W,B",Wesley Burt,242,Instant,Exile target nonland permanent. You lose 3 life.,SOI,"Sorin had created Avacyn, so it was a cruelty beyond imagining, a pain beyond description, that it fell upon him to end her forever.",normal,410006,,,Rare,,Instant
Arlinn Kord,{2}{R}{G},4,"R,G",Winona Nelson,243a,Planeswalker — Arlinn,"+1: Until end of turn, up to one target creature gets +2/+2 and gains vigilance and haste.\n0: Put a 2/2 green Wolf creature token onto the battlefield. Transform Arlinn Kord.",SOI,,double-faced,410007,,,Mythic Rare,Arlinn,Planeswalker
"Arlinn, Embraced by the Moon",,4,"R,G",Winona Nelson,243b,Planeswalker — Arlinn,"+1: Creatures you control get +1/+1 and gain trample until end of turn.\n−1: Arlinn, Embraced by the Moon deals 3 damage to target creature or player. Transform Arlinn, Embraced by the Moon.\n−6: You get an emblem with ""Creatures you control have haste and ‘{T}: This creature deals damage equal to its power to target creature or player.'""",SOI,,double-faced,410008,,,Mythic Rare,Arlinn,Planeswalker
Fevered Visions,{1}{U}{R},3,"U,R",Steven Belledin,244,Enchantment,"At the beginning of each player's end step, that player draws a card. If the player is your opponent and has four or more cards in hand, Fevered Visions deals 2 damage to him or her.",SOI,The mind can only expand so far before it flies apart.,normal,410009,,,Rare,,Enchantment
The Gitrog Monster,{3}{B}{G},5,"B,G",Jason Kang,245,Legendary Creature — Frog Horror,"Deathtouch\nAt the beginning of your upkeep, sacrifice The Gitrog Monster unless you sacrifice a land.\nYou may play an additional land on each of your turns.\nWhenever one or more land cards are put into your graveyard from anywhere, draw a card.",SOI,,normal,410010,6,6,Mythic Rare,"Frog,Horror",Creature
Invocation of Saint Traft,{1}{W}{U},3,"W,U",Igor Kieryluk,246,Enchantment — Aura,"Enchant creature\nEnchanted creature has ""Whenever this creature attacks, put a 4/4 white Angel creature token with flying onto the battlefield tapped and attacking. Exile that token at end of combat.""",SOI,,normal,410011,,,Rare,Aura,Enchantment
"Nahiri, the Harbinger",{2}{R}{W},4,"W,R",Aleksi Briclot,247,Planeswalker — Nahiri,"+2: You may discard a card. If you do, draw a card.\n−2: Exile target enchantment, tapped artifact, or tapped creature.\n−8: Search your library for an artifact or creature card, put it onto the battlefield, then shuffle your library. It gains haste. Return it to your hand at the beginning of the next end step.",SOI,,normal,410012,,,Mythic Rare,Nahiri,Planeswalker
"Olivia, Mobilized for War",{1}{B}{R},3,"B,R",Eric Deschamps,248,Legendary Creature — Vampire Knight,"Flying\nWhenever another creature enters the battlefield under your control, you may discard a card. If you do, put a +1/+1 counter on that creature, it gains haste until end of turn, and it becomes a Vampire in addition to its other types.",SOI,,normal,410013,3,3,Mythic Rare,"Vampire,Knight",Creature
Prized Amalgam,{1}{U}{B},3,"U,B",Karl Kopinski,249,Creature — Zombie,"Whenever a creature enters the battlefield, if it entered from your graveyard or you cast it from your graveyard, return Prized Amalgam from your graveyard to the battlefield tapped at the beginning of the next end step.",SOI,"""Ludevic's laboratory is a veritable wonderland. I have never felt so inspired.""\n—Stitcher Geralf",normal,410014,3,3,Rare,Zombie,Creature
"Sigarda, Heron's Grace",{3}{G}{W},5,"W,G",Chris Rahn,250,Legendary Creature — Angel,"Flying\nYou and Humans you control have hexproof.\n{2}, Exile a card from your graveyard: Put a 1/1 white Human Soldier creature token onto the battlefield.",SOI,,normal,410015,4,5,Mythic Rare,Angel,Creature
"Sorin, Grim Nemesis",{4}{W}{B},6,"W,B",Eric Deschamps,251,Planeswalker — Sorin,"+1: Reveal the top card of your library and put that card into your hand. Each opponent loses life equal to its converted mana cost.\n−X: Sorin, Grim Nemesis deals X damage to target creature or planeswalker and you gain X life.\n−9: Put a number of 1/1 black Vampire Knight creature tokens with lifelink onto the battlefield equal to the highest life total among all players.",SOI,,normal,410016,,,Mythic Rare,Sorin,Planeswalker
Brain in a Jar,{2},2,,Daniel Ljunggren,252,Artifact,"{1}, {T}: Put a charge counter on Brain in a Jar, then you may cast an instant or sorcery card with converted mana cost equal to the number of charge counters on Brain in a Jar from your hand without paying its mana cost.\n{3}, {T}, Remove X charge counters from Brain in a Jar: Scry X.",SOI,,normal,410017,,,Rare,,Artifact
Corrupted Grafstone,{2},2,,Bastien L. Deharme,253,Artifact,Corrupted Grafstone enters the battlefield tapped.\n{T}: Choose a color of a card in your graveyard. Add one mana of that color to your mana pool.,SOI,It is all too easy to disturb the Blessed Sleep.,normal,410018,,,Rare,,Artifact
Epitaph Golem,{5},5,,Adam Paquette,254,Artifact Creature — Golem,{2}: Put target card from your graveyard on the bottom of your library.,SOI,Many names and many memories bound together in grim purpose.,normal,410019,3,5,Uncommon,Golem,"Artifact,Creature"
Explosive Apparatus,{1},1,,Lindsey Look,255,Artifact,"{3}, {T}, Sacrifice Explosive Apparatus: Explosive Apparatus deals 2 damage to target creature or player.",SOI,"""Souls are volatile things. When compressed and loaded into a handheld device, their destructive potential is quite impressive.""\n—Dierk, geistmage",normal,410020,,,Common,,Artifact
Harvest Hand,{3},3,,Jason Felix,256a,Artifact Creature — Scarecrow,"When Harvest Hand dies, return it to the battlefield transformed under your control.",SOI,The harvest is never finished.,double-faced,410021,2,2,Uncommon,Scarecrow,"Artifact,Creature"
