name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Locust Swarm,{3}{G},4,G,William Donohoe,,Creature — Insect,Flying\n{G}: Regenerate Locust Swarm.\n{G}: Untap Locust Swarm. Activate this ability only once each turn.,MIR,Better a fierce thunderhead than a sky filled with locusts.,normal,3395,1,1,Uncommon,Insect,Creature
Lure of Prey,{2}{G}{G},4,G,Andrew Robinson,,Instant,Cast Lure of Prey only if an opponent cast a creature spell this turn.\nYou may put a green creature card from your hand onto the battlefield.,MIR,,normal,3396,,,Rare,,Instant
Malignant Growth,{3}{G}{U},5,"U,G",Scott M. Fischer,,Enchantment,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nAt the beginning of your upkeep, put a growth counter on Malignant Growth.\nAt the beginning of each opponent's draw step, that player draws an additional card for each growth counter on Malignant Growth, then Malignant Growth deals damage to the player equal to the number of cards he or she drew this way.",MIR,,normal,3543,,,Rare,,Enchantment
Mana Prism,{3},3,,Margaret Organ-Kean,,Artifact,"{T}: Add {C} to your mana pool.\n{1}, {T}: Add one mana of any color to your mana pool.","MIR,6ED,VMA",,normal,3256,,,Uncommon,,Artifact
Mangara's Blessing,{2}{W},3,W,David A. Cherry,,Instant,"You gain 5 life.\nWhen a spell or ability an opponent controls causes you to discard Mangara's Blessing, you gain 2 life, and you return Mangara's Blessing from your graveyard to your hand at the beginning of the next end step.",MIR,,normal,3500,,,Uncommon,,Instant
Mangara's Equity,{1}{W}{W},3,W,Alan Rabinowitz,,Enchantment,"As Mangara's Equity enters the battlefield, choose black or red.\nAt the beginning of your upkeep, sacrifice Mangara's Equity unless you pay {1}{W}.\nWhenever a creature of the chosen color deals damage to you or a white creature you control, Mangara's Equity deals that much damage to that creature.",MIR,,normal,3501,,,Uncommon,,Enchantment
Mangara's Tome,{5},5,,John Bolton,,Artifact,"When Mangara's Tome enters the battlefield, search your library for five cards, exile them in a face-down pile, and shuffle that pile. Then shuffle your library.\n{2}: The next time you would draw a card this turn, instead put the top card of the exiled pile into its owner's hand.",MIR,,normal,3257,,,Rare,,Artifact
Marble Diamond,{2},2,W,Jeff Miracola,,Artifact,Marble Diamond enters the battlefield tapped.\n{T}: Add {W} to your mana pool.,"MIR,6ED,7ED,DDC,C14,DD3_DVD",,normal,3258,,,Uncommon,,Artifact
Maro,{2}{G}{G},4,G,Stuart Griffin,,Creature — Elemental,Maro's power and toughness are each equal to the number of cards in your hand.,"MIR,6ED,7ED,8ED,9ED",No two see the same Maro.,normal,3397,*,*,Rare,Elemental,Creature
Meddle,{1}{U},2,U,Brian Snõddy,,Instant,"If target spell has only one target and that target is a creature, change that spell's target to another creature.","MIR,ONS","""Shadimir was as surprised as he was relieved when the blow turned aside.""\n—Afari, Tales",normal,3344,,,Uncommon,,Instant
Melesse Spirit,{3}{W}{W},5,W,Gerry Grace,,Creature — Angel Spirit,"Flying, protection from black",MIR,"Like a laughing knife, immaculate and sharp, is the Melesse.",normal,3502,3,3,Uncommon,"Angel,Spirit",Creature
Memory Lapse,{1}{U},2,U,Rebecca Guay,,Instant,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.","HML,MIR,5ED,pJGP,6ED,7ED,DDM,EMA","""The caliph was so intelligent he could not remember what he knew.""\n—Azeworai, ""Three Riddles""",normal,3345,,,Common,,Instant
Merfolk Raiders,{1}{U},2,U,Steve Luke,,Creature — Merfolk Soldier,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)\nPhasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)",MIR,"""Turn your back for a second and they just vanish! As if they weren't shifty enough before.""\n—Rhirhok, goblin archer",normal,3346,2,3,Common,"Merfolk,Soldier",Creature
Merfolk Seer,{2}{U},3,U,Steve Luke,,Creature — Merfolk Wizard,"When Merfolk Seer dies, you may pay {1}{U}. If you do, draw a card.",MIR,The sea leaves no room for tears.\n—Zhalfirin adage,normal,3347,2,2,Common,"Merfolk,Wizard",Creature
Mind Bend,{U},1,U,Mike Dringenberg,,Instant,"Change the text of target permanent by replacing all instances of one color word with another or one basic land type with another. (For example, you may change ""nonblack creature"" to ""nongreen creature"" or ""forestwalk"" to ""islandwalk."" This effect lasts indefinitely.)","MIR,8ED,9ED,10E",,normal,3348,,,Uncommon,,Instant
Mind Harness,{U},1,U,John Malloy,,Enchantment — Aura,"Enchant red or green creature\nCumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nYou control enchanted creature.",MIR,"Centuries ago, Mangara won the loyalty of the Quirion not by ruling their minds but by supporting their independence.",normal,3349,,,Uncommon,Aura,Enchantment
Mindbender Spores,{2}{G},3,G,Ian Miller,,Creature — Fungus Wall,"Defender (This creature can't attack.)\nFlying\nWhenever Mindbender Spores blocks a creature, put four fungus counters on that creature. The creature gains ""This creature doesn't untap during your untap step if it has a fungus counter on it"" and ""At the beginning of your upkeep, remove a fungus counter from this creature.""",MIR,,normal,3398,0,1,Rare,"Fungus,Wall",Creature
Mire Shade,{1}{B},2,B,Randy Gallegos,,Creature — Shade,"{B}, Sacrifice a Swamp: Put a +1/+1 counter on Mire Shade. Activate this ability only any time you could cast a sorcery.",MIR,"""We realized the bog had not given up a soul but had come to claim a new one.""\n—Scout Ekemet, final journal",normal,3300,1,1,Uncommon,Shade,Creature
Misers' Cage,{3},3,,Jeff Miracola,,Artifact,"At the beginning of each opponent's upkeep, if that player has five or more cards in hand, Misers' Cage deals 2 damage to him or her.",MIR,"""Let him be imprisoned while his possessions wander free.""\n—Suq'Ata legal decree",normal,3259,,,Rare,,Artifact
Mist Dragon,{4}{U}{U},6,U,Al Davidson,,Creature — Dragon,"{0}: Mist Dragon gains flying. (This effect lasts indefinitely.)\n{0}: Mist Dragon loses flying. (This effect lasts indefinitely.)\n{3}{U}{U}: Mist Dragon phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step.)",MIR,"""Across the plains, farmers who braved the mists began to vanish. Most blamed the goblins; none guessed the truth.""\n—Hakim, Loreweaver",normal,3350,4,4,Rare,Dragon,Creature
Moss Diamond,{2},2,G,Donato Giancola,,Artifact,Moss Diamond enters the battlefield tapped.\n{T}: Add {G} to your mana pool.,"MIR,6ED,7ED,C14",,normal,3260,,,Uncommon,,Artifact
Mountain,,,R,John Avon,,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3577,,,Basic Land,Mountain,Land
Mountain,,,R,John Avon,,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3578,,,Basic Land,Mountain,Land
Mountain,,,R,John Avon,,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3579,,,Basic Land,Mountain,Land
Mountain,,,R,John Avon,,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,3580,,,Basic Land,Mountain,Land
Mountain Valley,,,,Kari Johnson,,Land,"Mountain Valley enters the battlefield tapped.\n{T}, Sacrifice Mountain Valley: Search your library for a Mountain or Forest card and put it onto the battlefield. Then shuffle your library.","MIR,VMA",,normal,3574,,,Uncommon,,Land
Mtenda Griffin,{3}{W},4,W,Janine Johnston,,Creature — Griffin,"Flying\n{W}, {T}: Return Mtenda Griffin to its owner's hand and return target Griffin card from your graveyard to your hand. Activate this ability only during your upkeep.",MIR,"""Unlike Zhalfir, the griffin needs no council to keep harmony among its parts."" —Asmira, Holy Avenger",normal,3503,2,2,Uncommon,Griffin,Creature
Mtenda Herder,{W},1,W,Zina Saunders,,Creature — Human Scout,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)",MIR,"""All animals—even humans—can be herded. The trick is to make them think they choose their own destination.""\n—Mangara",normal,3504,1,1,Common,"Human,Scout",Creature
Mtenda Lion,{G},1,"G,U",Stuart Griffin,,Creature — Cat,"Whenever Mtenda Lion attacks, defending player may pay {U}. If that player does, prevent all combat damage that would be dealt by Mtenda Lion this turn.",MIR,"""The lion drank that lake right up! In thanks, he gave Siti the power to speak with lions and make them leave the goats alone.""\n—Afari, Tales",normal,3399,2,1,Common,Cat,Creature
Mystical Tutor,{U},1,U,David O'Connor,,Instant,"Search your library for an instant or sorcery card and reveal that card. Shuffle your library, then put the card on top of it.","MIR,6ED,V09,EMA","""To the tutors, a ‘poem of sand' was of little account, a ‘poem of ivory,' priceless.""\n—Afari, Tales",normal,3351,,,Uncommon,,Instant
Natural Balance,{2}{G}{G},4,G,John Malloy,,Sorcery,"Each player who controls six or more lands chooses five lands he or she controls and sacrifices the rest. Each player who controls four or fewer lands may search his or her library for up to X basic land cards and put them onto the battlefield, where X is five minus the number of lands he or she controls. Then each player who searched his or her library this way shuffles it.",MIR,,normal,3400,,,Rare,,Sorcery
Nettletooth Djinn,{3}{G},4,G,Janine Johnston,,Creature — Djinn,"At the beginning of your upkeep, Nettletooth Djinn deals 1 damage to you.",MIR,"""The few of us who survived were denied entry to our camp for two days—so like the pox were the marks we bore.""\n—Travelogue of Najat",normal,3401,4,4,Uncommon,Djinn,Creature
Noble Elephant,{3}{W},4,W,Tony Roberts,,Creature — Elephant,"Trample; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",MIR,"""Proud am I, / strong am I, / courageous in defending my children / and fierce in punishing what stands in my way.""\n—""So the Elephant Speaks,""\nZhalfirin song",normal,3505,2,2,Common,Elephant,Creature
Nocturnal Raid,{2}{B}{B},4,B,John Matson,,Instant,Black creatures get +2/+0 until end of turn.,"MIR,7ED","""The finest offering of night is not stealth but daring.""\n—Tetlok, Breathstealer",normal,3301,,,Uncommon,,Instant
Null Chamber,{3}{W},4,W,Douglas Shuler,,World Enchantment,"As Null Chamber enters the battlefield, you and an opponent each name a card other than a basic land card.\nThe named cards can't be played.",MIR,"Discovered by Femeref mages, the Null Chamber is the ultimate testing ground for the uncreative.",normal,3506,,,Rare,,Enchantment
Pacifism,{1}{W},2,W,Robert Bliss,,Enchantment — Aura,Enchant creature\nEnchanted creature can't attack or block.,"MIR,TMP,USG,ATH,6ED,BRB,7ED,ONS,8ED,9ED,10E,DDC,M10,M11,M12,M13,M14,DD3_DVD,DTK,TPR,EMA","For the first time in his life, Grakk felt a little warm and fuzzy inside.",normal,3507,,,Common,Aura,Enchantment
Painful Memories,{1}{B},2,B,John Coulthart,,Sorcery,Look at target opponent's hand and choose a card from it. Put that card on top of that player's library.,"MIR,6ED","""It is terrible how one brief action can live forever in memory.""\n—Jolrael",normal,3302,,,Uncommon,,Sorcery
Patagia Golem,{4},4,,Scott Kirschner,,Artifact Creature — Golem,{3}: Patagia Golem gains flying until end of turn.,"MIR,6ED,7ED,8ED",It scattered falcons like a lion hunting among jackals.,normal,3261,2,3,Uncommon,Golem,"Artifact,Creature"
Paupers' Cage,{3},3,,Mike Kimble,,Artifact,"At the beginning of each opponent's upkeep, if that player has two or fewer cards in hand, Paupers' Cage deals 2 damage to him or her.",MIR,"A cage may keep you in, but it does not keep the stones out.",normal,3262,,,Rare,,Artifact
Pearl Dragon,{4}{W}{W},6,W,Ian Miller,,Creature — Dragon,Flying\n{1}{W}: Pearl Dragon gets +0/+1 until end of turn.,"MIR,6ED","""They knew Bantau was lost when, to hide the pearl he had found on the beach, he swallowed it—and soon grew wings.""\n—Hakim, Loreweaver",normal,3508,4,4,Rare,Dragon,Creature
Phyrexian Dreadnought,{1},1,,Pete Venters,,Artifact Creature — Dreadnought,"Trample\nWhen Phyrexian Dreadnought enters the battlefield, sacrifice it unless you sacrifice any number of creatures with total power 12 or greater.","MIR,pJGP",,normal,3263,12,12,Rare,Dreadnought,"Artifact,Creature"
Phyrexian Purge,{2}{B}{R},4,"B,R",Robert Bliss,,Sorcery,Destroy any number of target creatures.\nPhyrexian Purge costs 3 life more to cast for each target.,MIR,Only those who have nothing have nothing to fear.,normal,3544,,,Rare,,Sorcery
Phyrexian Tribute,{2}{B},3,B,John Matson,,Sorcery,"As an additional cost to cast Phyrexian Tribute, sacrifice two creatures.\nDestroy target artifact.",MIR,"""In your final breath you still have something to offer Phyrexia.""\n—Afari, Tales",normal,3303,,,Rare,,Sorcery
Phyrexian Vault,{3},3,,Hannibal King,,Artifact,"{2}, {T}, Sacrifice a creature: Draw a card.","MIR,6ED,10E,DDE","""The secrets of Phyrexia are expensive. You will pay in brass and bone, steel and sinew.""\n—Kaervek",normal,3264,,,Uncommon,,Artifact
Plains,,,W,Tom Wänerstrand,,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3585,,,Basic Land,Plains,Land
Plains,,,W,Tom Wänerstrand,,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3586,,,Basic Land,Plains,Land
Plains,,,W,Tom Wänerstrand,,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3587,,,Basic Land,Plains,Land
Plains,,,W,Tom Wänerstrand,,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3588,,,Basic Land,Plains,Land
Political Trickery,{2}{U},3,U,Scott Kirschner,,Sorcery,Exchange control of target land you control and target land an opponent controls. (This effect lasts indefinitely.),MIR,"""Politics is a game—move a stone here, move a stone there—except sometimes the stones bleed.""\n—Shauku, Endbringer",normal,3352,,,Rare,,Sorcery
Polymorph,{3}{U},4,U,Robert Bliss,,Sorcery,"Destroy target creature. It can't be regenerated. Its controller reveals cards from the top of his or her library until he or she reveals a creature card. The player puts that card onto the battlefield, then shuffles all other cards revealed this way into his or her library.","MIR,6ED,9ED,M10","""Ahh! Opposable digits!""",normal,3353,,,Rare,,Sorcery
Power Sink,{X}{U},1,U,Charles Gillespie,,Instant,"Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands with mana abilities he or she controls and empties his or her mana pool.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,MIR,ITP,5ED,TMP,USG,6ED,BTD,VMA",,normal,3354,,,Common,,Instant
Preferred Selection,{2}{G}{G},4,G,Kev Walker,,Enchantment,"At the beginning of your upkeep, look at the top two cards of your library. You may sacrifice Preferred Selection and pay {2}{G}{G}. If you do, put one of those cards into your hand. If you don't, put one of those cards on the bottom of your library.",MIR,,normal,3402,,,Rare,,Enchantment
Prismatic Boon,{X}{W}{U},2,"W,U",Thomas Gianni,,Instant,Choose a color. X target creatures gain protection from the chosen color until end of turn.,MIR,"""How ironic that the greatest forge of civilization is battle.""\n—Mangara",normal,3545,,,Uncommon,,Instant
Prismatic Circle,{2}{W},3,W,Pete Venters,,Enchantment,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nAs Prismatic Circle enters the battlefield, choose a color.\n{1}: The next time a source of your choice of the chosen color would deal damage to you this turn, prevent that damage.",MIR,,normal,3509,,,Common,,Enchantment
Prismatic Lace,{U},1,U,David O'Connor,,Instant,Target permanent becomes the color or colors of your choice. (This effect lasts indefinitely.),MIR,,normal,3355,,,Rare,,Instant
Psychic Transfer,{4}{U},5,U,Dom!,,Sorcery,"If the difference between your life total and target player's life total is 5 or less, exchange life totals with that player.","MIR,6ED,S99","""The memory of your existence will fade like the final stars of morning.""\n—Kaervek",normal,3356,,,Rare,,Sorcery
Purgatory,{2}{W}{B},4,"W,B",Mike Dringenberg,,Enchantment,"Whenever a nontoken creature is put into your graveyard from the battlefield, exile that card.\nAt the beginning of your upkeep, you may pay {4} and 2 life. If you do, return a card exiled with Purgatory to the battlefield.",MIR,,normal,3546,,,Rare,,Enchantment
Purraj of Urborg,{3}{B}{B},5,B,John Matson,,Legendary Creature — Cat Warrior,"Purraj of Urborg has first strike as long as it's attacking.\nWhenever a player casts a black spell, you may pay {B}. If you do, put a +1/+1 counter on Purraj of Urborg.",MIR,,normal,3304,2,3,Rare,"Cat,Warrior",Creature
Pyric Salamander,{1}{R},2,R,Tony Roberts,,Creature — Salamander,{R}: Pyric Salamander gets +1/+0 until end of turn. Sacrifice Pyric Salamander at the beginning of the next end step.,MIR,"When you've been chased by a dragon, you run from every lizard.\n—Suq'Ata saying",normal,3458,1,1,Common,Salamander,Creature
Quirion Elves,{1}{G},2,G,Randy Gallegos,,Creature — Elf Druid,"As Quirion Elves enters the battlefield, choose a color.\n{T}: Add {G} to your mana pool.\n{T}: Add one mana of the chosen color to your mana pool.","MIR,BTD,INV,DDE",,normal,3403,1,1,Common,"Elf,Druid",Creature
Radiant Essence,{1}{G}{W},3,"W,G",Jennifer Law,,Creature — Spirit,Radiant Essence gets +1/+2 as long as an opponent controls a black permanent.,MIR,"""Her beauty was the beauty of the Sun at midday, deadly to those who underestimated her strength.""\n—Azeworai, ""Kenechi's Dream""",normal,3547,2,3,Uncommon,Spirit,Creature
Raging Spirit,{3}{R},4,R,Scott M. Fischer,,Creature — Spirit,{2}: Raging Spirit becomes colorless until end of turn.,MIR,"""Its burning power is more elusive than shade on the Unyaro Plains, more perilous than the horn of a rhino.""\n—Akin, seasoned askari",normal,3459,3,3,Common,Spirit,Creature
Rampant Growth,{1}{G},2,G,Pat Morrissey,,Sorcery,Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.,"MIR,TMP,6ED,BTD,7ED,pMPR,8ED,9ED,10E,M10,HOP,DPA,M12,TPR,MM2,C15","""I've never heard growth before.""\n—Gowon, Femeref herder",normal,3404,,,Common,,Sorcery
Rashida Scalebane,{3}{W}{W},5,W,Randy Gallegos,,Legendary Creature — Human Soldier,{T}: Destroy target attacking or blocking Dragon. It can't be regenerated. You gain life equal to its power.,MIR,"It is not by the blood of dragons that Rashida measures victories, but by the sum of children who no longer wake from nightmares of scales and fire.",normal,3510,3,4,Rare,"Human,Soldier",Creature
Ravenous Vampire,{3}{B}{B},5,B,John Bolton,,Creature — Vampire,"Flying\nAt the beginning of your upkeep, you may sacrifice a nonartifact creature. If you do, put a +1/+1 counter on Ravenous Vampire. If you don't, tap Ravenous Vampire.",MIR,Eternal life brings eternal hunger.,normal,3305,3,3,Uncommon,Vampire,Creature
Ray of Command,{3}{U},4,U,Andrew Robinson,,Instant,"Untap target creature an opponent controls and gain control of it until end of turn. That creature gains haste until end of turn. When you lose control of the creature, tap it.","ICE,MIR,5ED,BRB,ME2,CMD,DDM","""Heel.""",normal,3357,,,Common,,Instant
Razor Pendulum,{4},4,,Zak Plucinski,,Artifact,"At the beginning of each player's end step, if that player has 5 or less life, Razor Pendulum deals 2 damage to him or her.",MIR,"""Amazing thing, gravity. It seems to work every time.""\n—Telim'Tor",normal,3265,,,Rare,,Artifact
Reality Ripple,{1}{U},2,U,Alan Rabinowitz,,Instant,"Target artifact, creature, or land phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before its controller untaps during his or her next untap step.)",MIR,"""Can you prepare for the unexpected? No, you cannot. You can prepare only to be surprised.""\n—Teferi",normal,3358,,,Common,,Instant
Reckless Embermage,{3}{R},4,R,Tom Kyffin,,Creature — Human Wizard,{1}{R}: Reckless Embermage deals 1 damage to target creature or player and 1 damage to itself.,"MIR,6ED,7ED",Many mages have been consumed by their work.,normal,3460,2,2,Rare,"Human,Wizard",Creature
Reflect Damage,{3}{R}{W},5,"W,R",Ron Spencer,,Instant,"The next time a source of your choice would deal damage this turn, that damage is dealt to that source's controller instead.",MIR,"From you to me, so me to you.\n—Femeref children's taunt",normal,3548,,,Rare,,Instant
Regeneration,{1}{G},2,G,Charles Gillespie,,Enchantment — Aura,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\n{G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,MIR,5ED,6ED,7ED,8ED,9ED,10E","""Death is not a debt I am yet willing to pay.""\n—Purraj of Urborg",normal,3405,,,Common,Aura,Enchantment
Reign of Chaos,{2}{R}{R},4,R,Kathryn Rathke,,Sorcery,Choose one —\n• Destroy target Plains and target white creature.\n• Destroy target Island and target blue creature.,MIR,"""The Burning Isles are the home to a dozen lords who claim dominion. Jamuraa will look to only one leader: me.""\n—Kaervek",normal,3461,,,Uncommon,,Sorcery
Reign of Terror,{3}{B}{B},5,B,Gary Leach,,Sorcery,Destroy all green creatures or all white creatures. They can't be regenerated. You lose 2 life for each creature that died this way.,MIR,"""I don't know what takes them; they die around me without time to scream.""\n—Scout Ekemet, final journal",normal,3306,,,Uncommon,,Sorcery
Reparations,{1}{W}{U},3,"W,U",Douglas Shuler,,Enchantment,"Whenever an opponent casts a spell that targets you or a creature you control, you may draw a card.",MIR,"""Sorry I burned down your village. Here's some gold.""",normal,3549,,,Rare,,Enchantment
Restless Dead,{1}{B},2,B,Ian Miller,,Creature — Skeleton,{B}: Regenerate Restless Dead.,MIR,The rich's heirs often thank them after death . . . but preferably not in person.\n—Suq'Ata epigram,normal,3307,1,1,Common,Skeleton,Creature
Ritual of Steel,{2}{W},3,W,Mark Poole,,Enchantment — Aura,"Enchant creature\nWhen Ritual of Steel enters the battlefield, draw a card at the beginning of the next turn's upkeep.\nEnchanted creature gets +0/+2.",MIR,"""Our soldiers are blessed with lizard scales as hard and cold as steel.""\n—Sidar Jabari",normal,3511,,,Common,Aura,Enchantment
Rock Basilisk,{4}{R}{G},6,"R,G",Ian Miller,,Creature — Basilisk,"Whenever Rock Basilisk blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.",MIR,In the eastern reaches of Jamuraa are arrangements of massive stones. No one knows their origins—for certain.,normal,3550,4,5,Rare,Basilisk,Creature
Rocky Tar Pit,,,,Jeff Miracola,,Land,"Rocky Tar Pit enters the battlefield tapped.\n{T}, Sacrifice Rocky Tar Pit: Search your library for a Swamp or Mountain card and put it onto the battlefield. Then shuffle your library.","MIR,VMA,DDP",,normal,3575,,,Uncommon,,Land
