name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Howl of the Night Pack,{6}{G},7,G,Lars Grant-West,187,Sorcery,Put a 2/2 green Wolf creature token onto the battlefield for each Forest you control.,"SHM,M10,DPA,M14","The murderous horrors of Raven's Run are legendary, but even that haunted place goes quiet when the night wolves howl.",normal,189908,,,Uncommon,,Sorcery
Kalonian Behemoth,{5}{G}{G},7,G,Daarken,188,Creature — Beast,Shroud (This creature can't be the target of spells or abilities.),M10,"""Do not fire upon it—it is bad luck. And a waste of arrows.""\n—Alera Benath, Kalonian ranger",normal,191394,9,9,Rare,Beast,Creature
Llanowar Elves,{G},1,G,Kev Walker,189,Creature — Elf Druid,{T}: Add {G} to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,6ED,BRB,pFNM,S00,BTD,7ED,9ED,pGTW,10E,EVG,M10,M11,M12,C14,DD3_EVG,EMA",One bone broken for every twig snapped underfoot.\n—Llanowar penalty for trespassing,normal,189878,1,1,Common,"Elf,Druid",Creature
Lurking Predators,{4}{G}{G},6,G,Mike Bierek,190,Enchantment,"Whenever an opponent casts a spell, reveal the top card of your library. If it's a creature card, put it onto the battlefield. Otherwise, you may put that card on the bottom of your library.",M10,All are prey to the eyes of the wild.,normal,191388,,,Rare,,Enchantment
Master of the Wild Hunt,{2}{G}{G},4,G,Kev Walker,191,Creature — Human Shaman,"At the beginning of your upkeep, put a 2/2 green Wolf creature token onto the battlefield.\n{T}: Tap all untapped Wolf creatures you control. Each Wolf tapped this way deals damage equal to its power to target creature. That creature deals damage equal to its power divided as its controller chooses among any number of those Wolves.",M10,,normal,191064,3,3,Mythic Rare,"Human,Shaman",Creature
Might of Oaks,{3}{G},4,G,Jeremy Jarvis,192,Instant,Target creature gets +7/+7 until end of turn.,"ULG,7ED,8ED,9ED,10E,M10",May your weapon be no sword forged. May your armor be no metal wrought.\n—Elvish saying,normal,191316,,,Rare,,Instant
Mist Leopard,{3}{G},4,G,John Matson,193,Creature — Cat,Shroud (This creature can't be the target of spells or abilities.),M10,"""I can't claim to hunt all creatures. There are some things in the jungle that simply can't be hunted.""\n—Garruk Wildspeaker",normal,189921,3,2,Common,Cat,Creature
Mold Adder,{G},1,G,Matt Cavotta,194,Creature — Fungus Snake,"Whenever an opponent casts a blue or black spell, you may put a +1/+1 counter on Mold Adder.",M10,"The more you struggle against its coils, the tighter they get.",normal,189909,1,1,Uncommon,"Fungus,Snake",Creature
Naturalize,{1}{G},2,G,Tim Hildebrandt,195,Instant,Destroy target artifact or enchantment.,"ONS,8ED,9ED,10E,ALA,M10,ROE,DPA,M11,M12,ISD,M13,GTC,M14,M15,KTK,DTK","If you want to destroy something lifeless, make it live.",normal,189896,,,Common,,Instant
Nature's Spiral,{1}{G},2,G,Terese Nielsen,196,Sorcery,"Return target permanent card from your graveyard to your hand. (A permanent card is an artifact, creature, enchantment, land, or planeswalker card.)","M10,DPA,M11","Like nature, the fern spirals back on itself, eternally seeking its own center.",normal,189917,,,Uncommon,,Sorcery
Oakenform,{2}{G},3,G,Wayne Reynolds,197,Enchantment — Aura,Enchant creature\nEnchanted creature gets +3/+3.,"M10,W16","""When the beast cloaks itself in the mighty oak, what good is a bow? When the oak wraps itself around the snarling beast, what good is a hatchet?""\n—Dionus, elvish archdruid",normal,189922,,,Common,Aura,Enchantment
Overrun,{2}{G}{G}{G},5,G,Carl Critchlow,198,Sorcery,Creatures you control get +3/+3 and gain trample until end of turn.,"TMP,ATH,ODY,10E,M10,DDD,DPA,M12,PC2,C14,DD3_GVL,TPR,C15",,normal,189906,,,Uncommon,,Sorcery
Prized Unicorn,{3}{G},4,G,Sam Wood,199,Creature — Unicorn,All creatures able to block Prized Unicorn do so.,"M10,M11,ORI","""The desire for its magic horn inspires such bloodthirsty greed that all who see the unicorn will kill to possess it.""\n—Dionus, elvish archdruid",normal,189900,2,2,Uncommon,Unicorn,Creature
Protean Hydra,{X}{G},1,G,Jim Murray,200,Creature — Hydra,"Protean Hydra enters the battlefield with X +1/+1 counters on it.\nIf damage would be dealt to Protean Hydra, prevent that damage and remove that many +1/+1 counters from it.\nWhenever a +1/+1 counter is removed from Protean Hydra, put two +1/+1 counters on it at the beginning of the next end step.","M10,M11",,normal,193753,0,0,Mythic Rare,Hydra,Creature
Rampant Growth,{1}{G},2,G,Steven Belledin,201,Sorcery,Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.,"MIR,TMP,6ED,BTD,7ED,pMPR,8ED,9ED,10E,M10,HOP,DPA,M12,TPR,MM2,C15",Nature grows solutions to its problems.,normal,189887,,,Common,,Sorcery
Regenerate,{1}{G},2,G,Rebecca Guay,202,Instant,"Regenerate target creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)",M10,"""This wound shall be like the chills of winter: swiftly forgotten when spring shoots rise.""",normal,193739,,,Common,,Instant
Runeclaw Bear,{1}{G},2,G,Jesper Ejsing,203,Creature — Bear,,"M10,DPA,M11,M12,M15",Bears aren't always as strong and as mean as you imagine. Some are even stronger and meaner.,normal,189888,2,2,Common,Bear,Creature
Stampeding Rhino,{4}{G},5,G,Steven Belledin,204,Creature — Rhino,Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.),"M10,M12","""Sometimes I wonder if our weapons and armor are a step backward.""\n—Soron, rhox pikemaster",normal,189899,4,4,Common,Rhino,Creature
Windstorm,{X}{G},1,G,Rob Alexander,205,Instant,Windstorm deals X damage to each creature with flying.,"M10,DDD,M14,KTK,DD3_GVL","""We don't like interlopers and thieves cluttering our skies.""\n—Dionus, elvish archdruid",normal,191596,,,Uncommon,,Instant
Angel's Feather,{2},2,,Alan Pollack,206,Artifact,"Whenever a player casts a white spell, you may gain 1 life.","DST,9ED,10E,DDC,M10,M11,M12,DD3_DVD","If taken, it cuts the hand that clutches it. If given, it heals the hand that holds it.",normal,191245,,,Uncommon,,Artifact
Coat of Arms,{5},5,,Scott M. Fischer,207,Artifact,"Each creature gets +1/+1 for each other creature on the battlefield that shares at least one creature type with it. (For example, if two Goblin Warriors and a Goblin Shaman are on the battlefield, each gets +2/+2.)","EXO,7ED,8ED,9ED,10E,M10,H09,DPA,TPR",A banner for bonds of blood or belief.,normal,191314,,,Rare,,Artifact
Darksteel Colossus,{11},11,,Carl Critchlow,208,Artifact Creature — Golem,"Trample, indestructible\nIf Darksteel Colossus would be put into a graveyard from anywhere, reveal Darksteel Colossus and shuffle it into its owner's library instead.","DST,M10",,normal,191312,11,11,Mythic Rare,Golem,"Artifact,Creature"
Demon's Horn,{2},2,,Alan Pollack,209,Artifact,"Whenever a player casts a black spell, you may gain 1 life.","DST,9ED,10E,DDC,M10,DPA,M11,M12,DD3_DVD",Its curve mimics the twists of life and death.,normal,191247,,,Uncommon,,Artifact
Dragon's Claw,{2},2,,Alan Pollack,210,Artifact,"Whenever a player casts a red spell, you may gain 1 life.","DST,9ED,10E,M10,DPA,M11,DDG,M12","Though no longer attached to the hand, it still holds its adversary in its grasp.",normal,191244,,,Uncommon,,Artifact
Gorgon Flail,{2},2,,Lars Grant-West,211,Artifact — Equipment,Equipped creature gets +1/+1 and has deathtouch. (Any amount of damage it deals to a creature is enough to destroy that creature.)\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.),M10,,normal,191597,,,Uncommon,Equipment,Artifact
Howling Mine,{2},2,,Ralph Horsley,212,Artifact,"At the beginning of each player's draw step, if Howling Mine is untapped, that player draws an additional card.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,7ED,8ED,9ED,10E,M10,CMD","The mine's riches never end, nor do the moans of the spirits doomed to haunt them.",normal,191315,,,Rare,,Artifact
Kraken's Eye,{2},2,,Alan Pollack,213,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","DST,9ED,10E,M10,DPA,M11,M12","Bright as a mirror, dark as the sea.",normal,191246,,,Uncommon,,Artifact
Magebane Armor,{3},3,,Izzy,214,Artifact — Equipment,Equipped creature gets +2/+4 and loses flying.\nPrevent all noncombat damage that would be dealt to equipped creature.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.),M10,,normal,191591,,,Rare,Equipment,Artifact
Mirror of Fate,{5},5,,Alan Pollack,215,Artifact,"{T}, Sacrifice Mirror of Fate: Choose up to seven face-up exiled cards you own. Exile all the cards from your library, then put the chosen cards on top of your library.",M10,"As the glass shattered, forgotten realities and dead memories came flooding back.",normal,193878,,,Rare,,Artifact
Ornithopter,{0},,,Franz Vohwinkel,216,Artifact Creature — Thopter,Flying (This creature can't be blocked except by creatures with flying or reach.),"ATQ,3ED,4ED,5ED,6ED,MRD,9ED,10E,M10,M11,M15","Regardless of the century, plane, or species, developing artificers never fail to invent the ornithopter.",normal,191337,0,2,Uncommon,Thopter,"Artifact,Creature"
Pithing Needle,{1},1,,Pete Venters,217,Artifact,"As Pithing Needle enters the battlefield, name a card.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities.","SOK,10E,M10,RTR",It disables with pinpoint accuracy.,normal,191592,,,Rare,,Artifact
Platinum Angel,{7},7,,Brom,218,Artifact Creature — Angel,Flying\nYou can't lose the game and your opponents can't win the game.,"MRD,10E,M10,M11,V15",In its heart lies the secret of immortality.,normal,191313,4,4,Mythic Rare,Angel,"Artifact,Creature"
Rod of Ruin,{4},4,,Mark Zug,219,Artifact,"{3}, {T}: Rod of Ruin deals 1 damage to target creature or player.","LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,6ED,S00,7ED,8ED,9ED,10E,M10,M14","""My masterpiece is complete—and so shall be my triumph.""\n—Saldrath, master artificer",normal,191339,,,Uncommon,,Artifact
Spellbook,{0},,,Andrew Goldhawk,220,Artifact,You have no maximum hand size.,"EXO,7ED,8ED,9ED,10E,M10","""Everything the wise woman learned she wrote in a book, and when the pages were black with ink, she took white ink and began again.""\n—Karn, silver golem",normal,191338,,,Uncommon,,Artifact
Whispersilk Cloak,{3},3,,Daren Bader,221,Artifact — Equipment,Equipped creature can't be blocked and has shroud. (It can't be the target of spells or abilities.)\nEquip {2},"DST,10E,M10,DDE,M11,PC2",,normal,191078,,,Uncommon,Equipment,Artifact
Wurm's Tooth,{2},2,,Alan Pollack,222,Artifact,"Whenever a player casts a green spell, you may gain 1 life.","DST,9ED,10E,M10,DPA,M11,M12","A wurm knows nothing of deception. If it opens its mouth, it plans to eat you.",normal,191248,,,Uncommon,,Artifact
Dragonskull Summit,,,"B,R",Jon Foster,223,Land,Dragonskull Summit enters the battlefield tapped unless you control a Swamp or a Mountain.\n{T}: Add {B} or {R} to your mana pool.,"M10,M11,M12,M13",,normal,191091,,,Rare,,Land
Drowned Catacomb,,,"U,B",Dave Kendall,224,Land,Drowned Catacomb enters the battlefield tapped unless you control an Island or a Swamp.\n{T}: Add {U} or {B} to your mana pool.,"M10,M11,M12,M13",,normal,191067,,,Rare,,Land
Gargoyle Castle,,,,Paul Bonner,225,Land,"{T}: Add {C} to your mana pool.\n{5}, {T}, Sacrifice Gargoyle Castle: Put a 3/4 colorless Gargoyle artifact creature token with flying onto the battlefield.","M10,C14",Most knew of the tower's wizard and gargoyle. Few realized which was guardian and which was master.,normal,193754,,,Rare,,Land
Glacial Fortress,,,"W,U",Franz Vohwinkel,226,Land,Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.\n{T}: Add {W} or {U} to your mana pool.,"M10,M11,M12,M13",,normal,190562,,,Rare,,Land
Rootbound Crag,,,"R,G",Matt Stewart,227,Land,Rootbound Crag enters the battlefield tapped unless you control a Mountain or a Forest.\n{T}: Add {R} or {G} to your mana pool.,"M10,H09,M11,M12,M13",,normal,191057,,,Rare,,Land
Sunpetal Grove,,,"G,W",Jason Chan,228,Land,Sunpetal Grove enters the battlefield tapped unless you control a Forest or a Plains.\n{T}: Add {G} or {W} to your mana pool.,"M10,M11,M12,M13",,normal,191100,,,Rare,,Land
Terramorphic Expanse,,,,Dan Scott,229,Land,"{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.","TSP,10E,M10,HOP,H09,DDE,ARC,M11,CMD,DDH,PC2,MMA,C13,DDN,C14,C15",,normal,190560,,,Common,,Land
Plains,,,W,Rob Alexander,230,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191395,,,Basic Land,Plains,Land
Plains,,,W,John Avon,231,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191382,,,Basic Land,Plains,Land
Plains,,,W,Don Hazeltine,232,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191385,,,Basic Land,Plains,Land
Plains,,,W,Ryan Pancoast,233,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191396,,,Basic Land,Plains,Land
Island,,,U,Rob Alexander,234,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,191387,,,Basic Land,Island,Land
Island,,,U,John Avon,235,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,191389,,,Basic Land,Island,Land
Island,,,U,Scott Bailey,236,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,191390,,,Basic Land,Island,Land
Island,,,U,Fred Fields,237,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,191400,,,Basic Land,Island,Land
Swamp,,,B,Dan Frazier,238,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191399,,,Basic Land,Swamp,Land
Swamp,,,B,Alex Horley-Orlandelli,239,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191391,,,Basic Land,Swamp,Land
Swamp,,,B,Jim Pavelec,240,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191381,,,Basic Land,Swamp,Land
Swamp,,,B,Alan Pollack,241,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,191398,,,Basic Land,Swamp,Land
Mountain,,,R,Rob Alexander,242,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,191402,,,Basic Land,Mountain,Land
Mountain,,,R,Nils Hamm,243,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,191403,,,Basic Land,Mountain,Land
Mountain,,,R,Karl Kopinski,244,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,191404,,,Basic Land,Mountain,Land
Mountain,,,R,Sam Wood,245,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,191401,,,Basic Land,Mountain,Land
Forest,,,G,Glen Angus,246,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,191405,,,Basic Land,Forest,Land
Forest,,,G,John Avon,247,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,191406,,,Basic Land,Forest,Land
