name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Sentinel Spider,{3}{G}{G},5,G,Vincent Proce,185,Creature — Spider,Vigilance (Attacking doesn't cause this creature to tap.)\nReach (This creature can block creatures with flying.),"M13,EMA","""Your first reaction may be to stand very still and hope she didn't see you. Trust me, she did.""\n—Endril, Kalonian naturalist",normal,413727,4,4,Common,Spider,Creature
"Silvos, Rogue Elemental",{3}{G}{G}{G},6,G,Carl Critchlow,186,Legendary Creature — Elemental,"Trample\n{G}: Regenerate Silvos, Rogue Elemental.","ONS,VMA,EMA","He was born of the Mirari, thrust out of his homeland before he was even aware. Left without purpose or meaning, he found both in the pits.",normal,413728,8,5,Rare,Elemental,Creature
Sylvan Library,{1}{G},2,G,Yeong-Hao Han,187,Enchantment,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.","LEG,4ED,5ED,MED,CM1,VMA,EMA",,normal,413729,,,Rare,,Enchantment
Sylvan Might,{1}{G},2,G,Arnie Swekel,188,Instant,Target creature gets +2/+2 and gains trample until end of turn.\nFlashback {2}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ODY,EMA",,normal,413730,,,Common,,Instant
Thornweald Archer,{1}{G},2,G,Dave Kendall,189,Creature — Elf Archer,Reach (This creature can block creatures with flying.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.),"FUT,C14,EMA",Their arrows are tipped with basilisk eyes and fletched with cockatrice feathers.,normal,413731,2,1,Common,"Elf,Archer",Creature
Timberwatch Elf,{2}{G},3,G,Yohann Schepacz,190,Creature — Elf,"{T}: Target creature gets +X/+X until end of turn, where X is the number of Elves on the battlefield.","LGN,EVG,C14,DD3_EVG,EMA","""If you ever want to leave this forest, now's the time.""",normal,413732,1,2,Uncommon,Elf,Creature
Werebear,{1}{G},2,G,Filip Burburan,191,Creature — Human Bear Druid,{T}: Add {G} to your mana pool.\nThreshold — Werebear gets +3/+3 as long as seven or more cards are in your graveyard.,"ODY,EMA",To become is to understand.,normal,413733,1,1,Common,"Human,Bear,Druid",Creature
Wirewood Symbiote,{G},1,G,Yohann Schepacz,192,Creature — Insect,Return an Elf you control to its owner's hand: Untap target creature. Activate this ability only once each turn.,"SCG,EVG,DD3_EVG,EMA","""Let the wild in. Channel its strength.""\n—Freyalise",normal,413734,1,1,Uncommon,Insect,Creature
Xantid Swarm,{G},1,G,David Martin,193,Creature — Insect,"Flying\nWhenever Xantid Swarm attacks, defending player can't cast spells this turn.","SCG,EMA","When they land on you, all you can think about is tearing them off.",normal,413735,0,1,Rare,Insect,Creature
Yavimaya Enchantress,{2}{G},3,G,Terese Nielsen,194,Creature — Human Druid,Yavimaya Enchantress gets +1/+1 for each enchantment on the battlefield.,"UDS,7ED,8ED,9ED,10E,EMA",Her roots connect her to the forest's wishes.,normal,413736,2,2,Common,"Human,Druid",Creature
Armadillo Cloak,{1}{G}{W},3,"W,G",Wayne Reynolds,195,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +2/+2 and has trample.\nWhenever enchanted creature deals damage, you gain that much life.","pFNM,INV,DDE,ARC,VMA,EMA","""Don't laugh. It works.""",normal,413737,,,Uncommon,Aura,Enchantment
Baleful Strix,{U}{B},2,"U,B",Nils Hamm,196,Artifact Creature — Bird,"Flying, deathtouch\nWhen Baleful Strix enters the battlefield, draw a card.","PC2,C13,VMA,EMA","Its beak rends flesh and bone, exposing the tender marrow of dream.",normal,413738,1,1,Rare,Bird,"Artifact,Creature"
Bloodbraid Elf,{2}{R}{G},4,"R,G",Raymond Swanland,197,Creature — Elf Berserker,"Haste\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)","pFNM,ARB,PC2,EMA",,normal,413739,3,2,Uncommon,"Elf,Berserker",Creature
"Brago, King Eternal",{2}{W}{U},4,"W,U",Karla Ortiz,198,Legendary Creature — Spirit,"Flying\nWhenever Brago, King Eternal deals combat damage to a player, exile any number of target nonland permanents you control, then return those cards to the battlefield under their owner's control.","CNS,VMA,EMA","""My rule persists beyond death itself.""",normal,413740,2,4,Rare,Spirit,Creature
Dack Fayden,{1}{U}{R},3,"U,R",Eric Deschamps,199,Planeswalker — Dack,"+1: Target player draws two cards, then discards two cards.\n−2: Gain control of target artifact.\n−6: You get an emblem with ""Whenever you cast a spell that targets one or more permanents, gain control of those permanents.""","CNS,VMA,EMA",,normal,413741,,,Mythic Rare,Dack,Planeswalker
Extract from Darkness,{3}{U}{B},5,"U,B",Dallas Williams,200,Sorcery,Each player puts the top two cards of his or her library into his or her graveyard. Then put a creature card from a graveyard onto the battlefield under your control.,"CNS,EMA","If you want to wreak havoc above, sometimes it's best to look below.",normal,413742,,,Uncommon,,Sorcery
Flame-Kin Zealot,{1}{R}{R}{W},4,"W,R",Arnie Swekel,201,Creature — Elemental Berserker,"When Flame-Kin Zealot enters the battlefield, creatures you control get +1/+1 and gain haste until end of turn.","RAV,DDN,EMA","Boros soldiers are like a cache of bombs ready to explode, and the flame-kin light their fuses.",normal,413743,2,2,Uncommon,"Elemental,Berserker",Creature
Glare of Subdual,{2}{G}{W},4,"W,G",Zoltan Boros & Gabor Szikszai,202,Enchantment,Tap an untapped creature you control: Tap target artifact or creature.,"RAV,EMA","The righteous light of Selesnya is channeled through the devout, striking out to blind the nonbelievers.",normal,413744,,,Rare,,Enchantment
Goblin Trenches,{1}{R}{W},3,"W,R",Filip Burburan,203,Enchantment,"{2}, Sacrifice a land: Put two 1/1 red and white Goblin Soldier creature tokens onto the battlefield.","APC,VMA,EMA","""Even if we dislodge them, I fear these lands will never again yield crops.""\n—Kimmick, vanguard knight",normal,413745,,,Rare,,Enchantment
Maelstrom Wanderer,{5}{U}{R}{G},8,"U,R,G",Victor Adame Minguez,204,Legendary Creature — Elemental,"Creatures you control have haste.\nCascade, cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order. Then do it again.)","PC2,CM1,EMA",,normal,413746,7,5,Mythic Rare,Elemental,Creature
Shaman of the Pack,{1}{B}{G},3,"B,G",Dan Scott,205,Creature — Elf Shaman,"When Shaman of the Pack enters the battlefield, target opponent loses life equal to the number of Elves you control.","ORI,EMA","To the elves, her spear is a compass; to the boggarts, a harbinger of doom.",normal,413747,3,2,Uncommon,"Elf,Shaman",Creature
Shardless Agent,{1}{G}{U},3,"U,G",Izzy,206,Artifact Creature — Human Rogue,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)","PC2,EMA",,normal,413748,2,2,Rare,"Human,Rogue","Artifact,Creature"
Sphinx of the Steel Wind,{5}{W}{U}{B},8,"W,U,B",Kev Walker,207,Artifact Creature — Sphinx,"Flying, first strike, vigilance, lifelink, protection from red and from green","ARB,PD3,C13,EMA","No one has properly answered her favorite riddle: ""Why should I spare your life?""",normal,413749,6,6,Mythic Rare,Sphinx,"Artifact,Creature"
Thunderclap Wyvern,{2}{W}{U},4,"W,U",Jason Felix,208,Creature — Drake,Flash (You may cast this spell any time you could cast an instant.)\nFlying\nOther creatures you control with flying get +1/+1.,"ORI,EMA",Thunder doesn't always mean rain. Sometimes it means ruin.,normal,413750,2,3,Uncommon,Drake,Creature
Trygon Predator,{1}{G}{U},3,"U,G",Jack Wang,209,Creature — Beast,"Flying\nWhenever Trygon Predator deals combat damage to a player, you may destroy target artifact or enchantment that player controls.","DIS,MMA,C15,EMA","Held aloft by metabolized magic, trygons are ravenous for sources of mystic fuel.",normal,413751,2,3,Uncommon,Beast,Creature
Vindicate,{1}{W}{B},3,"W,B",Karla Ortiz,210,Sorcery,Destroy target permanent.,"pJGP,APC,EMA","""I have seen entire civilizations rise and fall. You mortals are but dust to me.""\n—Sorin Markov",normal,413752,,,Rare,,Sorcery
Void,{3}{B}{R},5,"B,R",Jakub Kasper,211,Sorcery,Choose a number. Destroy all artifacts and creatures with converted mana cost equal to that number. Then target player reveals his or her hand and discards all nonland cards with converted mana cost equal to the number.,"INV,TSB,EMA",,normal,413753,,,Rare,,Sorcery
Wee Dragonauts,{1}{U}{R},3,"U,R",Greg Staples,212,Creature — Faerie Wizard,"Flying\nWhenever you cast an instant or sorcery spell, Wee Dragonauts gets +2/+0 until end of turn.","pARL,GPT,DDJ,EMA","""The blazekite is a simple concept, really—just a vehicular application of dragscoop ionics and electropropulsion magnetronics.""\n—Juzba, Izzet tinker",normal,413754,1,3,Uncommon,"Faerie,Wizard",Creature
Zealous Persecution,{W}{B},2,"W,B",Christopher Moeller,213,Instant,"Until end of turn, creatures you control get +1/+1 and creatures your opponents control get -1/-1.","ARB,DDK,MD1,EMA","""Jharic returned from Grixis changed, a haunted look in her eyes. She destroyed them with an unholy glee that made me shudder.""\n—Knight-Captain Wyhorn",normal,413755,,,Uncommon,,Instant
Call the Skybreaker,{5}{U/R}{U/R},7,"U,R",Randy Gallegos,214,Sorcery,Put a 5/5 blue and red Elemental creature token with flying onto the battlefield.\nRetrace (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.),"EVE,CMD,C15,EMA",It hears and answers every orison across Shadowmoor.,normal,413756,,,Rare,,Sorcery
Deathrite Shaman,{B/G},1,"B,G",Steve Argyle,215,Creature — Elf Shaman,"{T}: Exile target land card from a graveyard. Add one mana of any color to your mana pool.\n{B}, {T}: Exile target instant or sorcery card from a graveyard. Each opponent loses 2 life.\n{G}, {T}: Exile target creature card from a graveyard. You gain 2 life.","RTR,EMA",,normal,413757,1,2,Rare,"Elf,Shaman",Creature
Giant Solifuge,{2}{R/G}{R/G},4,"R,G",Svetlin Velinov,216,Creature — Insect,({R/G} can be paid with either {R} or {G}.)\nTrample; haste; shroud (This creature can't be the target of spells or abilities.),"GPT,EMA","""If you'd ever met one, you wouldn't ask me to justify the extra provisions for additional security.""\n—Lorref, caravan master",normal,413758,4,1,Rare,Insect,Creature
Torrent of Souls,{4}{B/R},5,"B,R",Ian Edward Ameling,217,Sorcery,Return up to one target creature card from your graveyard to the battlefield if {B} was spent to cast Torrent of Souls. Creatures target player controls get +2/+0 and gain haste until end of turn if {R} was spent to cast Torrent of Souls. (Do both if {B}{R} was spent.),"SHM,ARC,DDK,EMA",,normal,413759,,,Uncommon,,Sorcery
Ashnod's Altar,{3},3,,Greg Staples,218,Artifact,Sacrifice a creature: Add {C}{C} to your mana pool.,"ATQ,CHR,5ED,6ED,ME4,EMA","""If you work at sawing up carcasses, you notice how the joints fit, how the nerves are arrayed, and how the skin peels back.""\n—Ashnod, to Tawnos",normal,413760,,,Uncommon,,Artifact
Chrome Mox,{0},,,Volkan Baga,219,Artifact,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.\n{T}: Add one mana of any of the exiled card's colors to your mana pool.","MRD,pGPX,EMA",,normal,413761,,,Mythic Rare,,Artifact
Duplicant,{6},6,,Marco Nelor,220,Artifact Creature — Shapeshifter,"Imprint — When Duplicant enters the battlefield, you may exile target nontoken creature.\nAs long as a card exiled with Duplicant is a creature card, Duplicant has the power, toughness, and creature types of the last creature card exiled with Duplicant. It's still a Shapeshifter.","MRD,ARC,CM1,EMA",,normal,413762,2,4,Rare,Shapeshifter,"Artifact,Creature"
Emmessi Tome,{4},4,,Craig J Spearing,221,Artifact,"{5}, {T}: Draw two cards, then discard a card.","TMP,TPR,EMA","It is like life and destiny: we think we know the story, but we have read only half the tale.",normal,413763,,,Uncommon,,Artifact
Goblin Charbelcher,{4},4,,Jesper Ejsing,222,Artifact,"{3}, {T}: Reveal cards from the top of your library until you reveal a land card. Goblin Charbelcher deals damage equal to the number of nonland cards revealed this way to target creature or player. If the revealed land card was a Mountain, Goblin Charbelcher deals double that damage instead. Put the revealed cards on the bottom of your library in any order.","MRD,EMA",,normal,413764,,,Rare,,Artifact
Isochron Scepter,{2},2,,Chippy,223,Artifact,"Imprint — When Isochron Scepter enters the battlefield, you may exile an instant card with converted mana cost 2 or less from your hand.\n{2}, {T}: You may copy the exiled card. If you do, you may cast the copy without paying its mana cost.","pFNM,MRD,V10,DDJ,EMA",,normal,413765,,,Rare,,Artifact
Juggernaut,{4},4,,Kev Walker,224,Artifact Creature — Juggernaut,Juggernaut attacks each turn if able.\nJuggernaut can't be blocked by Walls.,"LEA,LEB,2ED,CED,CEI,3ED,pFNM,DST,10E,ARC,M11,DDF,ME4,M15,EMA",Many a besieged city has surrendered upon hearing the distinctive rumble of the juggernaut.,normal,413766,5,3,Uncommon,Juggernaut,"Artifact,Creature"
Mana Crypt,{0},,,Matt Stewart,225,Artifact,"At the beginning of your upkeep, flip a coin. If you lose the flip, Mana Crypt deals 3 damage to you.\n{T}: Add {C}{C} to your mana pool.","pMEI,pJGP,ME2,VMA,EMA",,normal,413767,,,Mythic Rare,,Artifact
Millikin,{2},2,,Alex Horley-Orlandelli,226,Artifact Creature — Construct,"{T}, Put the top card of your library into your graveyard: Add {C} to your mana pool.","ODY,EMA",The toymaker frowned in bewilderment. None of his creations had ever sneezed before.,normal,413768,0,1,Uncommon,Construct,"Artifact,Creature"
Mindless Automaton,{4},4,,Brian Snõddy,227,Artifact Creature — Construct,"Mindless Automaton enters the battlefield with two +1/+1 counters on it.\n{1}, Discard a card: Put a +1/+1 counter on Mindless Automaton.\nRemove two +1/+1 counters from Mindless Automaton: Draw a card.","EXO,TSB,TPR,EMA",,normal,413769,0,0,Uncommon,Construct,"Artifact,Creature"
Nevinyrral's Disk,{4},4,,Steve Argyle,228,Artifact,"Nevinyrral's Disk enters the battlefield tapped.\n{1}, {T}: Destroy all artifacts, creatures, and enchantments.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,MED,V10,C13,VMA,C14,EMA",,normal,413770,,,Rare,,Artifact
Pilgrim's Eye,{3},3,,Dan Scott,229,Artifact Creature — Thopter,"Flying\nWhen Pilgrim's Eye enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.","WWK,DDI,C13,C14,BFZ,EMA",The kor send their thopter kites to see if the land is in a welcoming mood.,normal,413771,1,1,Common,Thopter,"Artifact,Creature"
Prismatic Lens,{2},2,,Alan Pollack,230,Artifact,"{T}: Add {C} to your mana pool.\n{1}, {T}: Add one mana of any color to your mana pool.","TSP,EMA","It bends not light but mana, aligning its chaotic currents into the sharp angles necessary for the mystic's purposes.",normal,413772,,,Uncommon,,Artifact
Relic of Progenitus,{1},1,,Jean-Sébastien Rossbach,231,Artifact,"{T}: Target player exiles a card from his or her graveyard.\n{1}, Exile Relic of Progenitus: Exile all cards from all graveyards. Draw a card.","ALA,HOP,MMA,MD1,EMA","Elves believe the hydra-god Progenitus sleeps beneath Naya, feeding on forgotten magics.",normal,413773,,,Uncommon,,Artifact
Sensei's Divining Top,{1},1,,Rob Alexander,232,Artifact,"{1}: Look at the top three cards of your library, then put them back in any order.\n{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.","CHK,V09,EMA",,normal,413774,,,Rare,,Artifact
Ticking Gnomes,{3},3,,Wayne Reynolds,233,Artifact Creature — Gnome,"Echo {3} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nSacrifice Ticking Gnomes: Ticking Gnomes deals 1 damage to target creature or player.","ULG,EMA",,normal,413775,3,3,Uncommon,Gnome,"Artifact,Creature"
Winter Orb,{2},2,,Brian Snõddy,234,Artifact,"As long as Winter Orb is untapped, players can't untap more than one land during their untap steps.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,MED,EMA","""How could anyone survive this? There is some force at work that stifles even the will to go on.""\n—Naromin, veteran explorer",normal,413776,,,Rare,,Artifact
Worn Powerstone,{3},3,,Henry G. Higgenbotham,235,Artifact,Worn Powerstone enters the battlefield tapped.\n{T}: Add {C}{C} to your mana pool.,"USG,DDE,C14,C15,EMA","Even a fragment of a powerstone contains within it not just energy, but space—vast dimensions trapped in fragile crystal.",normal,413777,,,Uncommon,,Artifact
Bloodfell Caves,,,"B,R",Adam Paquette,236,Land,"Bloodfell Caves enters the battlefield tapped.\nWhen Bloodfell Caves enters the battlefield, you gain 1 life.\n{T}: Add {B} or {R} to your mana pool.","KTK,FRF,EMA",,normal,413778,,,Common,,Land
Blossoming Sands,,,"G,W",Sam Burley,237,Land,"Blossoming Sands enters the battlefield tapped.\nWhen Blossoming Sands enters the battlefield, you gain 1 life.\n{T}: Add {G} or {W} to your mana pool.","KTK,FRF,EMA",,normal,413779,,,Common,,Land
Dismal Backwater,,,"U,B",Sam Burley,238,Land,"Dismal Backwater enters the battlefield tapped.\nWhen Dismal Backwater enters the battlefield, you gain 1 life.\n{T}: Add {U} or {B} to your mana pool.","KTK,FRF,DDQ,EMA",,normal,413780,,,Common,,Land
Jungle Hollow,,,"B,G",Eytan Zana,239,Land,"Jungle Hollow enters the battlefield tapped.\nWhen Jungle Hollow enters the battlefield, you gain 1 life.\n{T}: Add {B} or {G} to your mana pool.","KTK,FRF,C15,EMA",,normal,413781,,,Common,,Land
Karakas,,,W,Drew Baker,240,Legendary Land,{T}: Add {W} to your mana pool.\n{T}: Return target legendary creature to its owner's hand.,"LEG,pJGP,ME3,EMA",,normal,413782,,,Mythic Rare,,Land
Maze of Ith,,,,Yeong-Hao Han,241,Land,{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.,"DRK,pJGP,ME4,V12,EMA",,normal,413783,,,Rare,,Land
Mishra's Factory,,,,Scott Chou,242,Land,{T}: Add {C} to your mana pool.\n{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.\n{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.,"ATQ,4ED,pJGP,MED,DDF,EMA",,normal,413784,,,Uncommon,,Land
Rugged Highlands,,,"R,G",Eytan Zana,243,Land,"Rugged Highlands enters the battlefield tapped.\nWhen Rugged Highlands enters the battlefield, you gain 1 life.\n{T}: Add {R} or {G} to your mana pool.","KTK,FRF,EMA",,normal,413785,,,Common,,Land
Scoured Barrens,,,"W,B",Eytan Zana,244,Land,"Scoured Barrens enters the battlefield tapped.\nWhen Scoured Barrens enters the battlefield, you gain 1 life.\n{T}: Add {W} or {B} to your mana pool.","KTK,FRF,C15,EMA",,normal,413786,,,Common,,Land
Swiftwater Cliffs,,,"U,R",Eytan Zana,245,Land,"Swiftwater Cliffs enters the battlefield tapped.\nWhen Swiftwater Cliffs enters the battlefield, you gain 1 life.\n{T}: Add {U} or {R} to your mana pool.","KTK,FRF,C15,EMA",,normal,413787,,,Common,,Land
Thornwood Falls,,,"G,U",Eytan Zana,246,Land,"Thornwood Falls enters the battlefield tapped.\nWhen Thornwood Falls enters the battlefield, you gain 1 life.\n{T}: Add {G} or {U} to your mana pool.","KTK,FRF,C15,EMA",,normal,413788,,,Common,,Land
Tranquil Cove,,,"W,U",John Avon,247,Land,"Tranquil Cove enters the battlefield tapped.\nWhen Tranquil Cove enters the battlefield, you gain 1 life.\n{T}: Add {W} or {U} to your mana pool.","KTK,FRF,DDQ,EMA",,normal,413789,,,Common,,Land
Wasteland,,,,Eytan Zana,248,Land,"{T}: Add {C} to your mana pool.\n{T}, Sacrifice Wasteland: Destroy target nonbasic land.","TMP,pJGP,pMPR,TPR,EXP,EMA","""The land promises nothing and keeps its promise.""\n—Oracle en-Vec",normal,413790,,,Rare,,Land
Wind-Scarred Crag,,,"R,W",Eytan Zana,249,Land,"Wind-Scarred Crag enters the battlefield tapped.\nWhen Wind-Scarred Crag enters the battlefield, you gain 1 life.\n{T}: Add {R} or {W} to your mana pool.","KTK,FRF,C15,EMA",,normal,413791,,,Common,,Land
